RespondentID,count
0000001941,11
0000006685,11
0000009358,10
0000014091,11
0000063637,11
0000068425,10
20-1108202,2
20-2241771,5
20-5041532,4
2317700005,11
54-1761455,3
0000018763,11
0000034468,11
0000012471,11
0000005956,11
0000011409,11
0000035241,11
0000010194,11
0000007576,7
0000020157,11
0000061404,6
0000703997,7
0000024829,7
37-1655726,4
20-1255434,5
90-0186134,5
66-0690568,9
75-2821496,7
26-0698083,2
20-1399886,1
20-8921389,9
0000006072,8
22-3682843,4
0000008467,9
0000011085,7
0000011580,10
0000012633,7
0000013029,10
0000034017,5
0000058624,6
31-1406492,6
42-1570515,7
74-2463950,3
0000014415,2
0000033126,3
0000005299,1
0000067039,1
1723400002,1
22-3191019,1
0000057120,2
0000090250,11
30-0045777,2
0000005506,4
0000005957,4
0000017873,4
0591724879,4
0000008512,10
0000015307,11
0000015802,11
0000061405,5
0000063971,8
0000066149,11
0000067535,11
0000068426,3
1775300005,4
3827009995,11
95-4769926,11
0000146672,6
0002712969,5
0000695349,11
0000397755,11
0002939391,6
0000001780,11
0000016487,11
0000014911,11
0000933975,11
0000008468,11
0000702818,7
0000011699,11
0000020040,11
0000001609,11
0000011905,6
39-1643702,6
26-2310997,1
46-5413170,1
0000003724,10
0000018269,5
0000705329,6
0000708173,2
0000412135,8
0002877345,10
0000008350,10
0000017378,4
0000028114,10
0000062747,5
20-4936805,4
0001014451,1
0000014254,3
0000023777,2
0000264941,3
0003414046,3
0000015640,3
0000019042,4
0000035242,4
13-3399559,1
26-1547152,1
99-0057717,1
80-5251958,1
0000057078,3
0000057735,3
0000058013,10
0000058464,10
0000090251,11
13-3465439,11
0000000890,4
0000001330,4
0000014912,13
0000004616,10
0000015146,11
0000015597,2
0000018765,11
0000020041,22
0000021383,14
0000022931,11
0000024713,11
0000062630,9
0000063639,11
0000068427,4
33-0954631,2
41-0696318,9
57-1171914,7
7398800004,4
7610300004,4
0000002221,6
0000026333,11
0000033010,11
0000017874,11
0000005840,11
0000009080,11
0000010196,7
0000019700,11
0000702657,4
0000010853,6
0000014255,11
0000011582,11
26-2597540,6
0000000395,8
0000005796,11
27-1026893,5
0000058626,7
0000009198,5
0000014868,10
0000018152,10
0000028610,8
99-0001151,1
0000001899,2
0000016488,4
0000016983,3
0000020203,2
0000027837,2
0000029952,3
26-2143790,2
0000024100,1
0000024551,1
0000057736,2
0000058014,5
0000003069,4
0000008190,4
0000000107,7
0000005797,11
0000006570,4
0000010197,8
0000020042,11
0000024390,3
0000024552,11
0000068266,11
0000068428,11
94-2479776,11
38-1620418,11
0004438357,1
0000028567,11
0000015804,11
0000035406,11
0000014869,11
0000024219,11
0000001331,11
0000331713,11
0000007461,9
0000014418,11
0000015480,11
0002836306,11
0003022610,4
0000011583,11
0000871769,11
26-1717830,8
0000028729,11
0002793593,6
0000017262,11
0000028116,5
22-3626334,5
33-0649866,9
41-1941324,5
41-1795868,3
45-5510883,2
0000015309,9
0000022770,7
0000230535,5
0000524953,10
0000716851,6
0000913267,8
0000930358,1
0001434826,6
0003166729,6
0000010359,7
0000028611,10
0000030951,5
0000058627,3
99-0057719,1
0000015642,2
72-1530193,2
0000035244,2
0000868376,2
0001150498,2
0000019657,4
0000027225,3
0000030005,3
54-2117597,1
0000015598,2
0000057124,11
0000057575,6
0000058510,3
0000090253,11
0000000108,6
0000005798,4
0000008191,15
0000014752,4
0000007129,10
0000024553,11
0000024715,13
0000060968,11
0000061741,11
0000068311,5
0000068429,11
7426000000,5
7523800002,10
7776400006,10
87-0623581,11
0000014914,8
0000009244,11
0000010855,11
0000712504,7
0000020818,11
0000003727,3
0000023329,11
0000005842,11
0000027226,11
0000019540,11
65-1318080,9
0000058961,6
0000010693,11
0000016039,11
0000006733,3
84-1594306,5
0000011746,2
58-1865166,6
0000005347,7
0000008515,8
0000014301,5
0000700921,2
0000702703,3
0000716195,6
0000718139,1
0000010080,6
0000010198,10
0000011133,10
0000035245,10
20-1671472,6
20-0049096,1
0000034516,4
0000028612,1
0000024102,1
26-1668430,2
99-0057558,1
99-0035561,1
0000062588,1
0000067538,2
0000057620,11
0000058016,2
0000058629,10
0000005843,4
0000003728,2
0000005799,3
0000019541,15
0000019659,9
0000060400,11
0000061698,11
0000068312,3
54-0513186,2
66-0219584,10
7671300004,2
0000184142,11
0000014140,11
0000643340,11
0000008354,11
0000009245,11
0000000109,1
0003029589,11
0000058511,9
0000577128,3
0000101738,3
0000034517,11
0000004619,2
0000015482,11
0000027560,11
0000029009,11
0000000893,11
0000024716,11
0000026336,11
0000065595,7
26-4803398,5
26-2261031,9
65-1078899,4
20-2693054,5
0000540542,10
0000008516,9
0000010856,9
0000018155,10
0000035246,6
99-0715365,1
0000016373,6
0000062589,6
99-0067693,1
04-2860193,4
20-2356201,3
23-3098156,2
1206600009,1
52-2270490,1
0000034193,1
0000057577,6
0000057621,11
0000002838,15
0000008193,14
0000001785,10
0000006573,4
0000014754,11
0000015483,11
0000020207,6
0000020496,11
0000060852,11
0000068269,2
04-2992161,11
1964400009,2
23-2969232,2
0000010406,11
0000009408,11
0000015032,11
0000017878,11
0000034969,11
0000009859,11
0000027723,11
0000028614,11
0000018200,11
26-3780954,10
75-2945170,3
20-4866754,7
13-5581829,1
51-0654034,1
20-2272566,3
0000014141,8
0000014592,8
0000023664,10
0000024555,8
0000006078,10
0000008355,10
0000009246,8
0000010857,5
0000030954,6
99-0020028,1
0000000443,1
0000024393,2
0000019498,4
0000031188,4
0000034194,1
99-3039300,1
0000065640,1
0000024717,3
74-2815577,2
99-0090238,1
99-0058171,1
0000057127,11
0000058018,11
0000058513,10
0000001830,15
0000002721,4
0000007960,15
0000000606,11
0000002226,3
0000004792,11
0000006079,9
0000006574,11
0000009247,11
0000010245,10
0000010696,12
0000013413,5
0000014098,11
0000061744,10
0000065597,11
0000066370,11
0000067874,7
1227300009,11
1471109991,4
20-0960457,8
65-0751591,3
66-0206661,5
7442300004,11
7909100002,2
0003467828,11
0000718024,7
0000034401,11
0000033510,11
0000001786,11
0000000444,11
0000028453,11
0000015808,11
0000023827,11
0000016375,11
0000839255,5
0000032737,11
0000715018,6
0000066983,7
0000700311,7
0000701158,7
0000019381,11
25-1416138,1
55-0873456,9
20-0976388,5
22-3753355,8
39-1968140,7
0000528241,6
0000016870,5
0000405959,7
0000648130,10
0000802174,6
0002930594,8
0000024718,4
0000015484,3
0000753548,1
0000004341,4
20-2392456,2
20-5510538,4
63-0692047,1
0000041647,3
0000945941,3
0002480512,1
0000000895,4
0000017266,4
1843200000,1
0003197693,1
0000058019,2
38-3597676,5
0000000940,4
0000004504,4
0000005233,4
0000014594,3
0000018040,4
0000001787,22
0000005684,4
0000012361,11
0000017429,11
0000024557,11
0000024719,16
0000061088,11
0000061583,10
0000062474,10
0000064418,11
0000064913,10
0000067262,11
0000067875,11
0000068315,11
1099800006,11
20-5240566,6
33-0499787,2
33-0782061,2
56-2148606,11
7922100004,2
27-4605051,3
0000004009,11
0000012523,11
0000010741,11
0000021389,11
0000000445,11
0000028454,11
0000034240,11
0000015809,11
0000035249,11
0000010408,11
46-2477192,3
46-2738255,2
0000058514,8
0000002560,7
0000015980,10
0000023828,6
0000705551,1
0000018815,10
0000025330,7
99-0001652,1
27-0882098,1
99-0024260,1
0000008852,1
0000014800,1
0000018653,1
0000034196,4
7823600001,1
86-1167151,1
26-1549274,1
0000713570,2
99-0972237,1
0000058191,8
0000090140,11
0000090258,4
0000008196,4
0651063034,3
0000004794,11
0000005234,11
0000011633,9
0000061089,11
0000061908,11
0000067876,5
1248000009,7
1756900000,5
54-1242685,4
56-1769429,6
7187200007,11
76-0629353,11
0000024891,9
0000005685,11
0000095659,11
0000014757,11
0000018203,11
0000009582,5
0000000446,4
0000024107,11
0000005847,11
0000315357,11
0001447639,11
0000554857,7
0000034241,11
0000023216,11
0000275479,1
0000016539,11
63-1005978,7
75-2888366,6
33-0941669,7
39-1447979,1
38-2699549,6
99-0002995,1
0000014144,10
0000024440,5
0000708063,6
48-0834305,5
0000003614,7
0000021272,5
0000033963,8
0000058515,3
0000035583,5
27-2226725,2
0000004299,4
0000024396,4
20-2518656,2
41-2064761,3
0003144576,2
0003192456,2
0003348057,4
0000009744,2
0000028617,2
0000032739,1
0000034403,1
0000015648,1
04-3815921,1
1059700002,1
1506400008,1
20-8198283,1
2179209998,1
7249500003,1
0000058353,2
0000018041,1
63-0986629,1
99-0015513,1
0000057625,4
0000090141,11
0000090259,11
0000090303,4
35-1805251,11
0000005848,4
0000008854,23
0000014640,4
0000016422,3
0000001220,3
0000003291,11
0000010699,11
0000012525,8
0000013867,11
0000021930,11
0000061909,10
0000063411,10
0000065644,11
0000066373,11
0000066535,5
0000067264,11
0000067921,11
0000068317,11
1047300008,11
2164509990,7
38-1358859,11
59-6059413,4
0000003615,1
0000017926,11
0000005073,10
0000011634,11
0000031236,4
0000000609,11
0000057463,9
0000001833,11
0000007468,11
0000000898,10
0000010248,11
0000704167,7
0000017764,16
0000018204,14
84-0927358,3
65-0738229,7
11-2637419,7
20-5973457,7
25-1567314,9
0000058516,8
0000002562,3
0000024397,10
0000001176,8
0000005730,10
0000010581,9
0000022939,10
0000029842,6
0000030183,6
0000020382,4
0000023712,4
0000707173,3
0000023055,2
0000021435,4
0000033513,4
99-0001492,1
0000018042,2
88-0307581,1
99-0121576,1
0000057626,11
0000002563,4
0000005236,4
0000008855,4
0000017927,13
0000018043,4
0000002112,11
0000003454,11
0000008080,10
0000008693,22
0000012977,11
0000060406,11
0000061748,11
0000062026,11
0000063250,11
0000065032,11
0000066374,11
0000067922,10
0000068318,5
20-0236095,10
2098000003,2
58-2546090,9
75-2884966,1
0003599970,5
27-1190043,7
0000368522,11
0000024604,11
0002562164,10
0000015037,11
0000718028,7
0000058517,7
0000022327,10
0000002725,11
0000002068,11
0000716697,7
0003843392,4
0000964700,1
0000004796,11
0000706896,7
0000121679,5
0000028790,11
0000068651,3
45-5139677,1
75-1791492,1
99-0057942,1
46-5325628,2
0000024442,5
0000702386,4
0003537897,8
0000000899,10
0000005687,5
0000009133,6
0000010906,10
0000020707,6
0000715850,5
0000061135,3
0003571015,1
0000014146,3
20-2096530,2
54-2194374,4
0002763747,2
0002861595,4
45-0479101,1
0003540226,1
0000014308,1
0000004507,2
0000057960,7
39-2001010,11
0000001673,10
0000006128,15
0000008694,11
0000023101,9
0000062027,11
0000067428,10
0000067761,11
0000068490,11
1512400000,2
7426400004,4
9900000375,10
0000003293,11
0000007514,8
0000010132,11
0000014642,11
0000015038,17
0000008405,11
0000001060,11
0000027567,11
0000024443,7
0000703773,7
03-0286025,5
13-3602661,6
20-4929859,2
46-2888046,4
26-3375671,2
27-3027124,2
77-0672274,4
0000014598,6
0000014804,7
0000024605,5
20-2953610,5
20-0233909,3
0000019881,2
0000035586,3
0000008243,1
1245300002,1
1978100001,1
86-0811033,2
99-0057448,1
0000057510,10
0000004347,4
0000006624,4
0000008857,4
0000016263,4
0000003951,11
0000005571,11
0000024444,9
0000060408,11
0000066376,11
0000066538,11
0000068491,6
1125900008,11
1257809990,11
1500000006,3
54-1527584,2
54-1685390,8
59-2472569,8
66-0213182,11
7315500007,5
91-2094220,5
0003385744,5
0000825940,11
0000214722,11
0000601416,11
0000671464,1
0003607062,10
0000017767,11
0000025173,11
0002193616,5
0000765019,11
0004186591,1
0000058401,8
0000068653,3
56-2172712,3
38-3922561,2
0000058852,7
0000067311,6
0000013752,7
0000024606,6
0001162017,10
0000010908,4
0000034245,10
20-8501612,6
0000652753,5
99-0019252,1
0000128089,1
85-5026089,3
0000062028,2
0000007353,4
0000014599,4
0000645625,1
0000664336,3
0001843624,2
0001844966,2
0002040381,2
0000018045,1
0000664831,1
99-0717983,1
0000057511,11
0000002610,4
0000004186,4
0000008083,13
0000011025,4
0611189425,2
0000002115,10
0000010585,9
0000011520,11
0000024445,13
0000061633,11
0000062029,5
0000064144,11
0000066872,11
0000068203,11
0000068492,5
1270809992,5
1409400003,6
2323700008,5
48-0893828,8
7983500003,11
20-4136310,9
0000028793,11
0000701993,7
0000027118,11
0000018208,11
0000013753,11
0000011971,5
0000009631,11
0000068654,3
0000058691,9
27-1365466,8
0000058196,5
0000058402,8
99-0028938,1
99-0703835,1
0000062362,3
0000004230,10
0000014149,11
0000015535,7
0000016921,10
0000705106,5
0000717022,5
0000001837,10
0000013915,10
0000017317,4
0000034903,8
26-2434560,4
20-3981881,5
99-0702449,1
99-0017020,1
20-2069641,1
20-4072771,3
0000018046,2
0000018659,2
0000030187,2
0000057467,1
43-1852041,1
55-0744997,1
1704000009,1
33-0746427,1
99-0035291,1
99-0058179,1
99-0564605,1
0000057017,2
0000057512,8
0000058197,3
0000090146,11
0000090308,11
38-3591886,3
0000000785,11
0000008697,8
0000009588,2
0000024446,7
0000060699,10
0000061634,9
0000064307,3
0000067269,11
0000068042,10
0000068493,11
0660598781,7
1818200008,4
20-1436988,9
5807009993,4
66-0563212,5
7893700000,6
0000027614,18
0000009632,9
0000014807,11
0000853112,11
0000029847,7
0000058359,8
0000001720,11
0000034409,11
0000016265,4
0000013303,11
0000854454,4
0000245351,3
0000034742,3
0000751656,3
0000645465,11
0000004187,11
0000708069,7
0000000172,11
0000035020,11
0000035138,11
0003688623,9
0000068655,3
0000027119,11
0000003458,6
46-3309415,3
41-2062039,3
31-1488064,2
56-1750551,6
47-2137405,2
0000058692,8
61-1474677,4
86-0431588,1
0000714468,2
0000776659,10
0001216992,5
0000068204,6
52-1993435,5
20-2069480,2
0001160732,2
0000057350,1
0000058241,1
0000003953,1
1413700006,1
20-4463525,1
33-0037533,1
6470909997,1
0000018047,2
0000090147,11
0000002612,4
0000008247,3
0000018048,2
0000000948,11
0000006627,11
0000009589,11
0000024780,11
0000060087,11
0000060249,3
0000064759,11
0000066423,11
0000067927,11
0000068494,11
1750100005,2
20-5289615,6
20-8510363,6
22-3235638,3
52-2323186,11
74-3061159,10
0000021161,11
0000030846,11
0000017319,11
0000008904,11
0000008698,11
0000005123,2
0000035139,11
0000068205,2
0000068656,3
0000707674,2
94-3169132,9
77-0556943,6
27-2105834,1
0000057513,3
0000013593,5
0000024447,5
0000704055,4
0000000173,8
0000019434,10
0000033519,8
0000058198,3
0000058693,4
0000033401,6
0000057964,4
99-0877574,1
99-0000156,1
0000000786,2
86-1066520,1
0000010136,1
0000013304,1
0000034743,1
0000057469,1
2569500004,1
7596300027,1
0000034130,1
0000005736,1
99-0021801,1
0000057514,11
0000057965,7
0000058081,9
0000058199,2
0000090148,9
63-1131381,6
0000004846,4
0000012090,4
0000000174,11
0000004684,13
0000008905,11
0000014034,10
0000060583,11
0000062978,11
0000063300,11
0000064598,11
0000066424,11
0000067928,11
0000068206,8
7249900007,3
7258600006,11
7778300008,5
0000311845,11
0000653648,11
0000342634,5
0000005737,11
0000606046,7
0000058694,9
0000013305,11
0000010588,11
0000003180,5
0000510871,7
0000017040,11
0000026725,10
0000035022,11
0000058243,11
0003303298,7
0000112819,2
0000001678,11
0000030072,11
0000517441,4
0000068657,3
0000700041,7
0000067153,4
80-0832417,1
0000010470,7
0000013918,5
0000702887,5
0000717971,5
20-5296249,5
75-2985537,7
0001917301,10
0002607449,5
0002753177,8
0000014485,9
0000020884,5
0000029731,9
0000032511,6
0000034087,8
0000034249,10
99-0028823,1
80-0051964,5
0003816668,3
0000000336,4
0002906311,2
0003197134,2
0000013099,3
0000022710,3
0000026563,3
20-0214266,1
6804309994,1
7769600009,1
7801500001,1
0000018049,2
26-3274209,2
99-0022036,1
0000057191,5
0000057966,9
0000058244,10
04-3077687,6
20-3211357,3
0000000670,4
0000004072,2
0000008087,3
0000012253,5
0000013919,11
0000015539,22
0000067316,10
0000068540,11
1251100003,4
26-0777326,10
30-0142226,11
5556209999,11
6426309999,5
7280100005,11
7819300009,3
0000701997,7
0000003956,11
0000013801,11
0000000175,11
0000018707,6
0000028841,11
0000002290,11
0000061637,4
0000068658,1
0000058082,6
95-4575252,5
51-0488301,5
26-0399209,4
26-2429669,9
0000017816,9
0000018383,6
0000702275,1
0000706947,4
0000714191,5
0000717972,2
0000017041,8
95-4833804,6
99-2493110,1
99-0704612,1
20-5566105,1
0000018545,1
0000027293,4
20-1445170,1
7844700005,1
20-4962876,1
0000057967,11
0000058083,4
0000058245,11
0000003344,4
0000003506,4
0000000176,11
0000005621,11
0000008132,10
0000018708,11
0000060747,11
0000061638,9
0000064482,11
0000068046,11
1935300001,6
20-4917552,2
3031309999,11
66-0287790,9
7107600005,11
0000004235,6
0000008745,11
0000014982,11
0000753324,11
0000022217,11
0000014649,11
0000010634,11
0000677644,9
0000024170,2
0000018384,11
0000009023,11
0000023603,11
0000013596,4
0000702889,7
0000068659,2
0000734613,11
0000026727,11
0000004686,6
38-2964508,3
27-0222046,7
38-3365241,8
99-0019753,1
31-1197926,6
0000014531,9
0000716631,1
0003290240,8
0000001067,9
0001494240,5
26-1319234,8
45-3307616,3
0000023892,4
0000024288,2
0000024332,1
0001844359,2
0000002291,2
0000008583,3
0000020435,4
0000020930,4
0000021777,3
0000032469,2
0000034908,4
04-3203047,1
13-2607259,1
1991500005,1
7772300000,1
84-1569877,1
0003736524,2
0000888253,1
0002693581,1
0000057850,10
0000058084,8
0000058408,11
87-0788512,10
99-3267185,1
0000000221,4
0000002454,4
0000006351,4
0000008089,4
0000000177,6
0000003796,11
0000009475,11
0000012093,9
0000024171,11
0000061639,11
0000066760,11
0000068498,11
1611300007,11
38-3238838,1
0000058697,6
0000034585,11
0000010473,1
0000014488,22
0000031461,11
0000033405,11
0000022551,11
0000014532,11
0000717974,7
0000017043,11
0000029121,11
0000015423,10
0000011526,13
0000015379,11
0000007404,8
0000009024,11
0000068542,9
0000030688,7
0000034747,11
0000004731,7
0000028348,11
27-0812934,8
95-4866828,9
91-1780488,9
62-1532940,7
39-1856165,7
0000013641,9
0000700495,6
0000708569,5
0000716137,3
0000009970,7
0000022669,9
0000027006,10
0000030237,5
0000035476,10
84-1542642,6
0000026610,5
0000018385,1
0000008133,1
0000008908,3
0000021660,4
0000024289,3
0000024333,1
20-4137496,1
0000058247,10
02-0539305,2
0000002004,4
0000003346,3
0000013480,2
0000000060,11
0000001726,11
0000003841,11
0000005579,11
0000008585,11
0000009971,10
0000010023,11
0000017990,11
0000023605,11
0000061522,11
0000063755,4
0000066310,4
0000067201,10
0000067319,8
0000068048,11
0000068543,8
2148900000,11
22-3840451,2
2328500008,11
58-2300731,2
66-0262500,10
7909900008,11
7915300007,4
0000707228,7
0000016810,11
0000339858,7
0000447100,1
0000058580,9
0000019772,11
0000014371,9
0000012869,2
0000000178,11
0000172457,11
0000024947,8
0000080071,11
0000018430,11
0000063098,6
0000030076,7
31-1640871,4
22-3554558,9
33-0440315,6
95-4535105,7
46-1342618,3
26-0532645,1
52-0419790,1
0000062413,5
0000067652,8
0000008134,10
0000705608,4
0000028349,9
0000356949,4
0000884358,9
0000013147,7
0000026567,10
0000058085,4
20-4795415,5
99-0057177,1
20-2784662,1
0000191663,2
0000025720,2
0000068381,1
1037000007,1
1368600004,1
1597600006,1
20-1108320,1
42-1709594,1
7181200009,1
00-2096530,1
0000011527,1
0000057401,7
0000058248,5
0000058581,10
0000006191,13
0000015263,4
0000017991,2
0000006353,9
0000007244,11
0000009639,11
0000012752,10
0000017540,7
0000024173,19
0000060137,10
0000060470,11
0000066924,11
04-3579800,11
2482109991,5
66-0344924,10
7280500005,3
7527000000,3
0000004076,11
0000004238,10
0000013030,11
0000017658,11
0000022553,11
0000012095,11
0000030121,11
0000058699,9
46-2297312,4
20-5799048,7
95-3821253,7
33-0534042,4
46-5671661,2
0000024830,7
0000003509,6
0000017045,9
0000018431,10
0000703052,1
0000026568,5
0000027503,10
99-0017523,1
0000016929,3
0000009521,1
0000026450,4
0000035478,4
0000097056,1
7939700002,1
99-0024200,1
0000057240,6
0000057358,11
0000058131,5
0000058249,10
0000002457,4
0000000224,7
0000001115,11
0000023283,11
0000063757,11
0000065421,11
0000066268,11
0000067041,4
0000068383,11
7621100007,10
22-3617992,6
0000004239,11
0000015264,11
0000003230,11
0000012258,3
0000010476,11
0000024949,1
0000021050,9
0000546003,3
0000008136,11
0000009973,8
0000027955,7
0000001566,11
0000374653,11
0000551016,11
0000012591,11
0000026451,11
0000024831,5
0000015426,8
0000708003,7
72-1377275,4
31-1484057,5
80-0312140,6
52-2084053,6
0000014986,6
0000018432,8
0000020439,6
0000023445,6
0000704395,3
0000705286,5
0000008631,7
0002747279,7
0002813491,9
0000010971,11
0000011411,8
0000016650,6
0000032968,9
0000033859,7
0000034137,8
0000035361,8
0000035479,10
43-1536603,3
0000566056,5
0000018270,4
20-3034548,2
20-5977087,1
99-0006832,1
0000684325,3
0000868817,1
0001356535,4
0001847369,2
0002134936,2
0000027009,4
99-0030600,1
0000057359,10
0000057854,2
0000058088,11
04-3669749,2
0000001567,4
0000001611,4
0000002502,4
0000017993,15
0000004122,11
0000004735,11
0000008470,11
0000018271,11
0000024670,11
0000061525,11
0000062092,9
0000063307,6
0000064531,11
0000065378,11
0000067204,3
0000068546,10
04-3554142,9
1821300002,5
31-0985486,11
47-0912342,11
5463509997,3
65-0723256,2
7500100000,3
0000000676,11
06-1297784,7
0000035524,11
0000015427,11
0000018389,11
0000011412,11
0000012303,4
0000058745,9
0000025679,11
0000034138,11
0000035029,2
86-0628165,9
36-4489176,5
20-8468035,3
0026341647,1
39-1767726,9
0000058583,3
20-5728606,6
0000717978,4
99-0034454,1
0000009361,6
0000020160,9
0000020935,5
0000058132,7
71-0833583,4
66-0516727,1
0000027181,5
0000025066,2
0000063758,1
0000023446,4
0000017047,4
0000030079,1
0000035362,3
0000068384,1
20-1107883,1
20-3692756,1
7841800007,1
0000057242,3
0000057855,4
0000058133,4
68-0518519,1
0000000839,10
0000001117,12
0000002792,11
0000005465,11
0000009029,10
0000010973,21
0000011251,6
0000062417,11
0000062750,11
0000063597,11
0000064037,11
0000064370,4
0000067494,11
0000067818,8
0000068385,11
04-3114448,10
1829200002,3
7208000003,5
7688900008,4
7982100003,2
0004185099,1
0000017543,11
0000024833,9
0000717528,4
0000000226,11
0000016201,7
0000022394,9
0000713964,7
0000957757,11
0000015310,11
0000348159,11
0000831576,11
0000016652,11
0000020161,11
0000006194,11
0000704559,10
0000276645,6
0000002503,11
0000027506,4
0000058584,9
0000024671,10
0000700544,7
0000097103,1
0000001612,2
72-0484657,5
27-0191461,8
26-0728895,2
0000010360,6
0000016814,10
0000024789,7
0000703217,2
0000705332,1
0000253262,6
0000015879,9
0000020774,10
0000026453,9
0000456960,5
26-0423947,6
0000002008,3
0000018272,3
0000002341,2
94-3369553,1
0000365745,1
0001845020,2
0002713368,4
0002737029,4
0000005627,2
0000012755,2
0000016490,2
7624400009,1
31-1408602,2
0002514837,1
99-0001884,1
0000058134,8
0000017995,4
0000000227,4
0000000722,10
0000001000,8
0000009976,11
0000012143,11
0000012305,9
0000018273,11
0000061527,10
0000061860,4
0000064984,5
0000067701,11
0000068430,11
7245000003,11
7399100004,5
95-4390985,2
0000008021,4
0000005466,11
0000005628,3
0000018930,11
0000013809,11
0000718140,7
0000007699,11
0000022601,8
0000012594,12
0000015429,11
0000010523,10
0000097104,1
02-0640271,6
20-4515212,9
66-0206444,6
20-8803449,2
42-1205796,1
0000024177,7
0000702165,4
0000703218,6
0000023286,7
0000027507,8
0000035364,6
0000018435,4
0000008472,9
87-0676486,3
99-0021649,1
0000023330,2
0000023781,3
0000023943,1
0000034473,4
0000057857,10
06-1507684,5
0000000679,4
0000001452,4
0000002343,4
0000002794,4
0000017996,4
0000006853,11
0000024673,11
0000060024,11
0000062590,11
0000063805,11
0000064534,8
0000067658,11
1259200005,3
1517600004,11
54-1469169,11
54-1522079,2
7125400007,2
7162800002,11
7555300005,4
7608900002,5
7976700006,11
88-0430482,3
0000035365,11
0000007087,11
0000004738,11
0000004620,11
0000005629,22
0000833404,4
0000023287,11
0000034023,11
0000703552,7
0000005962,11
0000066154,3
0000853952,4
0000701437,7
0000011415,11
0000020776,11
0000000228,1
46-3528270,3
0000026455,11
0000574079,1
0000013035,8
0000025726,11
0000708007,7
26-2580840,2
20-5439763,8
32-0293417,4
0000058630,5
0000000110,10
0000001001,10
0000066929,4
91-1741613,3
0000541101,9
20-1511553,1
33-0859911,1
0000057901,1
0000015150,3
0000015268,3
0000012144,1
0000026617,1
0000027797,3
0000010029,1
30-0237185,1
6314209993,1
6459809997,1
7670500005,1
26-3886705,2
0000057083,9
0000057696,10
0000057740,10
0000058136,4
0000058631,10
58-2551497,2
0000000111,4
0000003235,4
0000006359,4
0000007583,4
0000002182,11
0000011254,11
0000024223,11
0000060520,11
0000062096,10
0000067541,11
01-0464609,11
0542109998,3
20-8499323,1
22-3470404,10
37-1361315,2
0000700709,7
0000010363,11
0000029011,11
0000031469,11
0000022559,14
0000016817,11
11-3073502,4
0000068432,7
0000014260,6
0000097106,1
22-2470496,4
06-1484285,9
46-3525878,3
46-3595024,1
99-0617024,1
91-1529683,1
0000080122,10
0000015926,10
0000019328,9
0000020164,8
0000022441,8
0000007745,4
20-2971210,1
20-3369443,1
0000008023,1
0000011416,2
0000023288,3
0000031964,3
20-1942501,1
91-1762440,1
0000012307,3
0000004126,1
99-0003100,1
0000025114,1
0000057697,2
0000057903,11
0000058137,8
20-1557708,10
0000001292,4
0000005964,4
0000015152,8
0000017998,3
0000001454,10
0000013037,14
0000022280,11
0000024224,22
0000062141,11
0000067993,11
0000068271,11
0000068433,11
0136609995,6
11-3070335,5
1845900003,3
20-2194160,5
36-4327855,11
58-2350121,3
0000697633,11
0000009366,11
0003076248,4
0000011868,11
0002360904,11
0000029012,11
0000005469,4
0000015765,11
0000342410,11
0000012308,19
0000509811,11
0000027799,5
0000018889,11
0000017880,5
0000011750,11
0000097107,1
0000702825,7
0000030128,5
0000117672,10
61-1392032,9
20-3492069,6
51-0370645,6
0000058588,2
0000705174,4
0000000068,8
0000002345,6
0000026457,6
0000033134,8
0000035367,9
26-3205612,4
0000730446,4
0000685555,2
0000007746,3
0000014874,1
0002808808,1
0000026295,3
0000026619,3
0000008475,1
7592700002,1
99-0708196,1
99-0057724,1
0000057085,5
0000057580,7
0000058020,11
0000058471,9
38-3678425,3
58-2642920,10
0000005190,4
0000006081,4
0000012642,3
0000006694,11
0000011300,11
0000015766,11
0000016657,11
0000024063,11
0000060522,11
0000062755,11
0000066157,11
0000066319,5
0000066652,11
0000067994,9
0000068434,11
1031600004,11
33-0885302,2
66-0674421,10
7552800000,8
0000010860,4
0000035412,11
0000001950,11
0000007909,10
0000019212,7
0000030011,11
0000001617,11
0000005019,11
0000045826,2
0000031966,11
0000025116,2
0000009529,11
0000017548,11
0000002959,5
0000020661,5
0000026340,11
0000002508,5
0000021714,11
0000002346,8
0000057904,7
26-2049351,8
0000717910,3
0000011256,10
0000016701,6
0000018772,4
0000000113,2
0000006243,3
0000021390,2
20-0011291,3
20-2989538,1
0000034639,2
0000035250,3
0000001004,1
1256700000,1
26-1550102,2
0000057581,10
0000001618,4
0000003571,4
0000003238,11
0000007748,33
0000012805,11
0000013534,10
0000016045,3
0000024677,6
0000061090,11
0000061865,3
0000062756,11
0000062918,11
0000066158,11
0000066491,1
0000067544,9
1100900005,11
1108800004,2
1389700008,4
1412900001,5
41-1842999,9
66-0651814,11
7101800009,2
7498400004,10
91-1835794,6
0000007586,5
0000022282,11
0000003076,11
0000022444,11
0000723653,4
0000034973,11
0000139553,11
0001008674,7
0000024839,7
0000012643,3
95-4234730,7
30-0583815,7
81-0611149,2
36-3106024,8
0000016658,7
0002712978,5
0000001500,5
0000011301,4
0000016207,7
0000023173,10
0000057248,2
0000061414,6
80-0671537,2
0000018278,3
0002623878,3
0003462430,1
0000034522,4
