Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2009,0000067226,5,          ,                              ,                         ,  ,05,0000062335,0,CREDIT UNION OF THE ROCKIES   ,607 19TH ST                             ,GOLDEN                   ,CO,80401     ,84-0402825
2009,0000067238,5,          ,                              ,                         ,  ,04,0000066472,0,GLACIER HILLS CREDIT UNION    ,2150 S MAIN ST                          ,WEST BEND                ,WI,53095     ,39-0803157
2009,0000067247,5,          ,                              ,                         ,  ,04,0000165897,0,FIRST AMERICAN CREDIT UNION   ,655 THIRD ST.  STE. 101                 ,BELOIT                   ,WI,53511     ,39-6049946
2009,0000067248,5,          ,                              ,                         ,  ,04,0000168053,0,UNITEDONE CREDIT UNION        ,1117 S 10TH ST                          ,MANITOWOC                ,WI,54220     ,39-0126914
2009,0000067252,5,          ,                              ,                         ,  ,03,0000149175,0,ALABAMA TEACHERS CREDIT UNION ,P O BOX 1400                            ,GADSDEN                  ,AL,35902     ,63-6046132
2009,0000067253,5,          ,                              ,                         ,  ,04,0000103802,0,COMMUNITY CREDIT UNION        ,311 MAIN ST                             ,LA CROSSE                ,WI,54601     ,39-0837827
2009,0000067262,5,          ,                              ,                         ,  ,05,0000117725,0,NORTHWEST PLUS CREDIT UNION   ,2821 HEWITT AVE                         ,EVERETT                  ,WA,98201     ,91-0684272
2009,0000067264,5,          ,                              ,                         ,  ,05,0000396781,0,HORIZON CREDIT UNION          ,13224 E. MANSFIELD AVE. SUITE 300       ,SPOKANE VALLEY           ,WA,99218     ,91-0567788
2009,0000067269,5,          ,                              ,                         ,  ,01,0000198425,0,RHODE ISLAND CREDIT UNION     ,160 FRANCIS ST                          ,PROVIDENCE               ,RI,02903     ,05-0252335
2009,0000067270,5,          ,                              ,                         ,  ,01,0000197792,0,WESTERLY COMMUNITY CREDIT UNIO,122 GRANITE ST                          ,WESTERLY                 ,RI,02891     ,05-0255222
2009,0000067278,5,          ,                              ,                         ,  ,01,0001059205,0,PAWTUCKET CREDIT UNION        ,1200 CENTRAL AVE                        ,PAWTUCKET                ,RI,02861-2200,05-0197075
2009,0000067290,5,          ,                              ,                         ,  ,03,0001090230,0,COMM. FIRST CR. UNION OF FL   ,637 N. LEE STREET                       ,JACKSONVILLE             ,FL,32204     ,59-0227113
2009,0000067297,5,          ,                              ,                         ,  ,03,0001578008,0,SPACE COAST CREDIT UNION      ,8045 NORTH WICKHAM ROAD                 ,MELBOURNE                ,FL,32940     ,59-0746906
2009,0000067298,5,          ,                              ,                         ,  ,03,0000040300,0,JACKSONVILLE POSTAL & PROF CU ,1820 ROGERO ROAD                        ,JACKSONVILLE             ,FL,32211-0000,59-0306510
2009,0000067300,5,          ,                              ,                         ,  ,03,0000047293,0,FLORIDA DOT CREDIT UNION      ,640 E GAINES ST                         ,TALLAHASSEE              ,FL,32301     ,59-6140072
2009,0000067316,5,          ,                              ,                         ,  ,03,0000103194,0,HEALTHCARE'S COOPERATIVE CU   ,9790 TOUCHTON RD                        ,JACKSONVILLE             ,FL,32246     ,59-6138949
2009,0000067319,5,          ,                              ,                         ,  ,03,0000042064,0,CENTRAL FLORIDA POSTAL CU     ,301 E. MICHIGAN STREET                  ,ORLANDO                  ,FL,32806     ,59-0385610
2009,0000067329,5,          ,                              ,                         ,  ,03,0000201752,0,ENVISION CREDIT UNION         ,440 NORTH MONROE ST                     ,TALLAHASSEE              ,FL,32301     ,59-0873652
2009,0000067330,5,          ,                              ,                         ,  ,03,0000088145,0,MIAMI POSTAL SERV CREDIT UNION,2190 NW 72 AVENUE                       ,MIAMI                    ,FL,33122     ,59-0359710
2009,0000067332,5,          ,                              ,                         ,  ,03,0000045472,0,SUN CREDIT UNION              ,4205 HOLLYWOOD BLVD                     ,HOLLYWOOD                ,FL,33021     ,59-0904715
2009,0000067342,5,          ,                              ,                         ,  ,03,0000042544,0,FLORIDA TRANSPORTATION C. U.  ,3400 WEST COMMERCIAL BLVD               ,FT LAUDERALE             ,FL,33309     ,59-6139444
2009,0000067343,5,          ,                              ,                         ,  ,03,0000160603,0,BAY GULF CREDIT UNION         ,3202 W. WATERS AVE.                     ,TAMPA                    ,FL,33614     ,59-0862210
2009,0000067344,5,          ,                              ,                         ,  ,03,0000407916,0,INSIGHT FINANCIAL CREDIT UNION,206 HILLCREST ST                        ,ORLANDO                  ,FL,32801     ,59-0626648
2009,0000067347,5,          ,                              ,                         ,  ,03,0000301413,0,BRIGHTSTAR CREDIT UNION       ,5901 DEL LAGO CIRCLE                    ,FORT LAUDERDALE          ,FL,33313     ,59-0653174
2009,0000067348,5,          ,                              ,                         ,  ,03,0000162995,0,UNIVERSITY CREDIT UNION       ,13241 SW 136 STREET                     ,MIAMI                    ,FL,33186     ,59-0747276
2009,0000067352,5,          ,                              ,                         ,  ,01,0000665751,0,JEANNE D'ARC CREDIT UNION     ,658 MERRIMACK ST                        ,LOWELL                   ,MA,01854     ,04-1231965
2009,0000067388,5,          ,                              ,                         ,  ,03,0000055064,0,MUTUAL SAVINGS CREDIT UNION   ,10 PEACHTREE PLACE NE                   ,ATLANTA                  ,GA,30309     ,58-6035870
2009,0000067389,5,          ,                              ,                         ,  ,03,0001662849,0,ATLANTA POSTAL CREDIT UNION   ,P.O. BOX 588050                         ,NORTH METRO              ,GA,30029-8050,58-0146810
2009,0000067390,5,          ,                              ,                         ,  ,03,0001247855,0,GEORGIA'S OWN CREDIT UNION    ,P. O. BOX 105205                        ,ATLANTA                  ,GA,30348     ,58-0147128
2009,0000067399,5,          ,                              ,                         ,  ,03,0000042739,0,HEALTH CENTER CREDIT UNION    ,C/O MEDICAL COLLEGE OF GEORGIA          ,AUGUSTA                  ,GA,30912     ,58-1256173
2009,0000067428,5,          ,                              ,                         ,  ,04,0000212496,0,PUBLIC EMPLOYEES CREDIT UNION ,PO BOX 2205                             ,AUSTIN                   ,TX,78768     ,74-1196893
2009,0000067432,5,          ,                              ,                         ,  ,03,0000047316,0,1ST CREDIT UNION OF GAINESVILL,412 E UNIVERSITY AVE                    ,GAINESVILLE              ,FL,32602     ,59-6134207
2009,0000067443,5,          ,                              ,                         ,  ,03,0000111362,0,FOCUS CREDIT UNION            ,PO BOX 835                              ,CHATTAHOOCHEE            ,FL,32324     ,23-7036269
2009,0000067444,5,          ,                              ,                         ,  ,03,0000067122,0,PRIORITYONE CREDIT UNION OF FL,3000 N UNIVERSITY DR                    ,SUNRISE                  ,FL,33322     ,59-0787574
2009,0000067452,5,          ,                              ,                         ,  ,04,0000051541,0,TEXAS HEALTH CREDIT UNION     ,P O BOX 4003                            ,AUSTIN                   ,TX,78765     ,74-1301485
2009,0000067465,5,          ,                              ,                         ,  ,04,0000217092,0,TEXAS BAY AREA CREDIT UNION   ,12611 FUQUA STREET                      ,HOUSTON                  ,TX,77034     ,74-1142852
2009,0000067470,5,          ,                              ,                         ,  ,04,0000142595,0,AMERICA'S CREDIT UNION        ,PO BOX 469046                           ,GARLAND                  ,TX,75046-9046,75-6016747
2009,0000067481,5,          ,                              ,                         ,  ,01,0000135288,0,SOUTHERN MASS CREDIT UNION    ,123 ALDEN RD                            ,FAIRHAVEN                ,MA,02719     ,04-1853650
2009,0000067494,5,          ,                              ,                         ,  ,04,0000132455,0,THE EDUCATION CREDIT UNION    ,4400 I-40 WEST                          ,AMARILLO                 ,TX,79106     ,75-0693720
2009,0000067507,5,          ,                              ,                         ,  ,04,0000055317,0,PRESTIGE COMMUNITY CREDIT UNIO,15203 KNOLL TRAIL  STE. 101             ,DALLAS                   ,TX,75248     ,75-6013707
2009,0000067508,5,          ,                              ,                         ,  ,04,0000250683,0,MEMBERS CHOICE CREDIT UNION   ,14960 PARK ROW                          ,HOUSTON                  ,TX,77084-0000,74-1886524
2009,0000067517,5,          ,                              ,                         ,  ,04,0000041668,0,METRO MEDICAL CREDIT UNION    ,8828 STEMMONS FWY # 113                 ,DALLAS                   ,TX,75247     ,75-1249646
2009,0000067521,5,          ,                              ,                         ,  ,03,0000095551,0,PBC CREDIT UNION              ,3469 SUMMIT BLVD                        ,WEST PALM BEACH          ,FL,33406     ,59-0947735
2009,0000067532,5,          ,                              ,                         ,  ,04,0000094485,0,FORT WORTH CITY CREDIT UNION  ,P.O. BOX 100099                         ,FORT WORTH               ,TX,76185-0099,75-0275573
2009,0000067535,5,          ,                              ,                         ,  ,04,0000461039,0,DATCU                         ,225 WEST MULBERRY                       ,DENTON                   ,TX,76201     ,75-0813379
2009,0000067541,5,          ,                              ,                         ,  ,01,0000578965,0,LIBERTY BAY CREDIT UNION      ,350 GRANITE ST  SUITE 1102              ,BRAINTREE                ,MA,02184     ,04-1896000
2009,0000067544,5,          ,                              ,                         ,  ,04,0000040809,0,BAYLOR HEALTH  CARE SYSTEM CU ,4005 CRUTCHER ST SUITE 130              ,DALLAS                   ,TX,75246     ,75-1058426
2009,0000067550,5,          ,                              ,                         ,  ,04,0000050154,0,SOUTHWEST 66 CREDIT UNION     ,PO BOX 12010                            ,ODESSA                   ,TX,79768-2010,75-0815084
2009,0000067554,5,          ,                              ,                         ,  ,04,0000054568,0,POSTEL FAMILY CREDIT UNION    ,3410 MCNIEL AVE.                        ,WICHITA FALLS            ,TX,76308     ,75-0813625
2009,0000067558,5,          ,                              ,                         ,  ,01,0000132369,0,COMMUNITY CREDIT UNION OF LYNN,ONE ANDREW STREET                       ,LYNN                     ,MA,01901     ,04-2207787
2009,0000067559,5,          ,                              ,                         ,  ,01,0000045092,0,EVERETT CREDIT UNION          ,650 BROADWAY                            ,EVERETT                  ,MA,02149     ,04-1294830
2009,0000067560,5,          ,                              ,                         ,  ,01,0001703424,0,HARBORONE CREDIT UNION        ,770 OAK STREET PO BOX 720               ,BROCKTON                 ,MA,02303-0720,04-1123040
2009,0000067576,5,          ,                              ,                         ,  ,04,0000042766,0,COOP TEACHERS CREDIT UNION    ,1424 WSW LOOP 323                       ,TYLER                    ,TX,75701     ,75-0905956
2009,0000067583,5,          ,                              ,                         ,  ,04,0000039178,0,CTECU                         ,PO BOX 430                              ,BELLAIRE                 ,TX,77402-0430,74-1199174
2009,0000067592,5,          ,                              ,                         ,  ,04,0000042719,0,WEST TEXAS EDUCATORS CREDIT UN,4440 E 52ND ST                          ,ODESSA                   ,TX,79762-4826,75-0918872
2009,0000067597,5,          ,                              ,                         ,  ,01,0000066715,0,VALLEYSTONE CREDIT UNION      ,2002 BOSTON RD                          ,WILBRAHAM                ,MA,01095     ,04-6058755
2009,0000067599,5,          ,                              ,                         ,  ,01,0000050914,0,ALLCOM CREDIT UNION           ,36 PARK AVENUE                          ,WORCESTER                ,MA,01609     ,04-1163260
2009,0000067605,5,          ,                              ,                         ,  ,01,0000716080,0,ST ANNES CREDIT UNION OF FALL ,286 OLIVER STREET                       ,FALL RIVER               ,MA,02724     ,04-2128094
2009,0000067609,5,          ,                              ,                         ,  ,04,0000126603,0,FIRST BASIN CREDIT UNION      ,2740 N. COUNTY RD WEST                  ,ODESSA                   ,TX,79764     ,75-1084210
2009,0000067611,5,          ,                              ,                         ,  ,04,0000218409,0,EDUCATORS CREDIT UNION        ,501 W STATE HWY 6                       ,WACO                     ,TX,76710     ,74-1129327
2009,0000067619,5,          ,                              ,                         ,  ,04,0001344135,0,FIRST COMMUNITY CREDIT UNION  ,17151 CHESTERFIELD AIRPORT RD           ,CHESTERFIELD             ,MO,63005     ,43-0687711
2009,0000067625,5,          ,                              ,                         ,  ,04,0000270008,0,SCHLUMBERGER ECU              ,225 SCHLUMBERGER DR.                    ,SUGAR LAND               ,TX,77478     ,74-6050582
2009,0000067637,5,          ,                              ,                         ,  ,04,0000086709,0,INVESTEX CREDIT UNION         ,905 ALDINE BENDER                       ,HOUSTON                  ,TX,77032     ,74-1325622
2009,0000067642,5,          ,                              ,                         ,  ,04,0000060597,0,MIDLAND TEACHERS CREDIT UNION ,P O BOX 4307                            ,MIDLAND                  ,TX,79704     ,75-1100957
2009,0000067646,5,          ,                              ,                         ,  ,04,0000141040,0,MCT CREDIT UNION              ,2736 NALL STREET                        ,PORT NECHES              ,TX,77651     ,74-1255147
2009,0000067658,5,          ,                              ,                         ,  ,04,0000073388,0,MEMBERS FIRST CREDIT UNION    ,PO BOX 8590                             ,CORPUS CHRISTI           ,TX,78468     ,74-1142836
2009,0000067664,5,          ,                              ,                         ,  ,04,0001636924,0,COMMUNITYAMERICA CREDIT UNION ,9777 RIDGE DR.                          ,LENEXA                   ,KS,66219     ,44-6015072
2009,0000067666,5,          ,                              ,                         ,  ,03,0000039417,0,KNOXVILLE POST OFFICE CREDIT U,6211 MIDDLEBROOK PIKE                   ,KNOXVILLE                ,TN,37909     ,62-0262707
2009,0000067668,5,          ,                              ,                         ,  ,03,0000247887,0,FLORIDA CENTRAL CREDIT UNION  ,3333 HENDERSON BLVD                     ,TAMPA                    ,FL,33609     ,59-0857430
2009,0000067669,5,          ,                              ,                         ,  ,04,0000190106,0,CITY CREDIT UNION             ,7474 FERGUSON RD                        ,DALLAS                   ,TX,75228     ,75-0692281
2009,0000067681,5,          ,                              ,                         ,  ,04,0000264514,0,NEIGHBORHOOD CREDIT UNION     ,13651 MONTFORT DR.                      ,DALLAS                   ,TX,75240     ,75-0884670
2009,0000067693,5,          ,                              ,                         ,  ,05,0000211094,0,PREVAIL CREDIT UNION          ,801 2ND AVE STE 100                     ,SEATTLE                  ,WA,98104     ,91-0556703
2009,0000067696,5,          ,                              ,                         ,  ,01,0000266021,0,HUECU                         ,16 DUNSTER STREET                       ,CAMBRIDGE                ,MA,02138     ,04-6017806
2009,0000067701,5,          ,                              ,                         ,  ,03,0000041068,0,GREATER EASTERN CREDIT UNION  ,2110 MOUNTCASTLE DRIVE                  ,JOHNSON CITY             ,TN,37604     ,62-0731807
2009,0000067707,5,          ,                              ,                         ,  ,04,0000060188,0,SAN JACINTO AREA CREDIT UNION ,322 PRESTON                             ,PASADENA                 ,TX,77503     ,74-1178178
2009,0000067709,5,          ,                              ,                         ,  ,01,0000298456,0,QUINCY CREDIT UNION           ,100 QUINCY AVE                          ,QUINCY                   ,MA,02169-6745,04-2314232
2009,0000067720,5,          ,                              ,                         ,  ,03,0000113774,0,US COMMUNITY CREDIT UNION     ,125 8TH AVENUE SOUTH                    ,NASHVILLE                ,TN,37203     ,62-0517615
2009,0000067725,5,          ,                              ,                         ,  ,03,0000115736,0,FIRST CHOICE CREDIT UNION     ,1055 SO CONGRESS AVE                    ,WEST PALM BEACH          ,FL,33406     ,59-0389335
2009,0000067739,5,          ,                              ,                         ,  ,04,0000080855,0,MECE CREDIT UNION             ,2722 E. MCCARTY                         ,JEFFERSON CITY           ,MO,65101     ,43-1044975
2009,0000067747,5,          ,                              ,                         ,  ,03,0000076830,0,DUPONT COMMUNITY CREDIT UNION ,4503 HIXSON PIKE                        ,HIXSON                   ,TN,37343     ,62-6042274
2009,0000067748,5,          ,                              ,                         ,  ,03,0000133069,0,HERITAGE SOUTH COMMUNITY CREDI,763 NORTH MAIN STREET                   ,SHELBYVILLE              ,TN,37160     ,62-6040478
2009,0000067761,5,          ,                              ,                         ,  ,04,0000351664,0,EAST TEXAS PROFESSIONAL C.U.  ,409 E. LOOP 281                         ,LONGVIEW                 ,TX,75605     ,75-0913075
2009,0000067774,5,          ,                              ,                         ,  ,02,0000061513,0,WEST VIRGINIA CENTRAL CREDIT U,1306 MURDOCH AVE                        ,PARKERSBURG              ,WV,26101     ,55-0518255
2009,0000067778,5,          ,                              ,                         ,  ,03,0000055083,0,CITY EMPLOYEES CREDIT UNION   ,1720 WESTERN AVENUE                     ,KNOXVILLE                ,TN,37921     ,62-0160633
2009,0000067781,5,          ,                              ,                         ,  ,01,0000057573,0,SEAPORT CREDIT UNION          ,336 LAFAYETTE STREET                    ,SALEM                    ,MA,01970     ,04-2015276
2009,0000067802,5,          ,                              ,                         ,  ,04,0000053543,0,FIRST FINANCIAL CREDIT UNION  ,3124 WEST EDGEWOOD  P.O. BOX 104360     ,JEFFERSON CITY           ,MO,65110     ,44-6013494
2009,0000067804,5,          ,                              ,                         ,  ,04,0000535163,0,VANTAGE CREDIT UNION          ,4020 FEE FEE RD                         ,BRIDGETON                ,MO,63044     ,43-1847878
2009,0000067818,5,          ,                              ,                         ,  ,04,0000067832,0,CENTRAL STAR CREDIT UNION     ,9555 CORPORATE HILLS DR                 ,WICHITA                  ,KS,67207     ,48-0499356
2009,0000067836,5,          ,                              ,                         ,  ,01,0000336215,0,SHARON CREDIT UNION           ,30 POND STREET                          ,SHARON                   ,MA,02067     ,04-2391206
2009,0000067837,5,          ,                              ,                         ,  ,01,0000139433,0,BOSTON FIREFIGHTERS CREDIT UNI,60 HALLET STREET                        ,DORCHESTER               ,MA,02124     ,04-2077206
2009,0000067841,5,          ,                              ,                         ,  ,01,0000224687,0,CITY OF BOSTON CREDIT UNION   ,ONE UNION STREET - 3RD FLOOR            ,BOSTON                   ,MA,02108     ,04-1103180
2009,0000067864,5,          ,                              ,                         ,  ,01,0000509768,0,ST. MARY'S CREDIT UNION       ,293 BOSTON POST RD WEST SUITE 180       ,MARLBOROUGH              ,MA,01752     ,04-1802000
2009,0000067866,5,          ,                              ,                         ,  ,01,0000061838,0,MASSACHUSETTS STATE EMPLOYEES ,ONE CENTER PLAZA                        ,BOSTON                   ,MA,02108     ,04-1866740
2009,0000067869,5,          ,                              ,                         ,  ,04,0000039142,0,KEYSTONE CREDIT UNION         ,P O BOX 4970                            ,TYLER                    ,TX,75712     ,75-1212934
2009,0000067874,5,          ,                              ,                         ,  ,03,0000086164,0,FSU CREDIT UNION              ,PO BOX 182499                           ,TALLAHASSEE              ,FL,32318     ,59-0806310
2009,0000067875,5,          ,                              ,                         ,  ,01,0000115447,0,HOLYOKE CREDIT UNION          ,490 WESTFIELD ROAD                      ,HOLYOKE                  ,MA,01040     ,04-1448660
2009,0000067876,5,          ,                              ,                         ,  ,05,0000255758,0,YAKIMA VALLEY CREDIT UNION    ,P.O. BOX 2922                           ,YAKIMA                   ,WA,98907-0000,91-0717156
2009,0000067889,5,          ,                              ,                         ,  ,01,0000047269,0,UNIVERSITY CREDIT UNION       ,846 COMMONWEALTH AVENUE                 ,BOSTON                   ,MA,02215     ,42-2205395
2009,0000067890,5,          ,                              ,                         ,  ,01,0000069061,0,LUSO AMERICAN CREDIT UNION    ,37 TREMONT ST.                          ,PEABODY                  ,MA,01960     ,04-6066641
2009,0000067894,5,          ,                              ,                         ,  ,01,0000227425,0,FALL RIVER MUNICIPAL CU       ,333 MILLIKEN BLVD                       ,FALL RIVER               ,MA,02721     ,04-1298900
2009,0000067895,5,          ,                              ,                         ,  ,05,0000121312,0,COMMUNITY FIRST CREDIT UNION  ,1105 N.DUTTON AVE.  STE A               ,SANTA ROSA               ,CA,95401     ,94-1532380
2009,0000067902,5,          ,                              ,                         ,  ,01,0000106197,0,GREATER SPRINGFIELD CREDIT UNI,1030 WILBRAHAM ROAD                     ,SPRINGFIELD              ,MA,01109     ,04-1859290
2009,0000067911,5,          ,                              ,                         ,  ,05,0000044158,0,PRIMESOURCE CREDIT UNION      ,9707 N. NEVADA ST.                      ,SPOKANE                  ,WA,99218     ,91-0564946
2009,0000067921,5,          ,                              ,                         ,  ,05,0000137164,0,LONG BEACH FIREMEN'S CU       ,2245 ARGONNE AVENUE                     ,LONG BEACH               ,CA,90815     ,95-0944725
2009,0000067922,5,          ,                              ,                         ,  ,03,0000066346,0,NASHVILLE POST OFFICE CRD UN  ,P.O. BOX 291233                         ,NASHVILLE                ,TN,37229-1233,62-0304975
2009,0000067927,5,          ,                              ,                         ,  ,04,0000390635,0,SMART FINANCIAL CREDIT UNION  ,4605 SOUTHWEST FREEWAY SUITE 100        ,HOUSTON                  ,TX,77027     ,74-0695355
2009,0000067928,5,          ,                              ,                         ,  ,04,0000794251,0,EECU                          ,1617 W. 7TH STREET                      ,FORT WORTH               ,TX,76102     ,75-0275915
2009,0000067939,5,          ,                              ,                         ,  ,03,0000046873,0,FREDERICA CREDIT UNION        ,4401 ALTAMA AVENUE                      ,BRUNSWICK                ,GA,31520-3006,58-6076051
2009,0000067951,5,          ,                              ,                         ,  ,01,0000088009,0,ALDENVILLE CREDIT UNION       ,710 GRATTAN STREET                      ,CHICOPEE                 ,MA,01020     ,04-1020315
2009,0000067955,5,          ,                              ,                         ,  ,04,0005947478,0,ALLIANT CREDIT UNION          ,11545 W.TOUHY AVE.                      ,CHIGAGO                  ,IL,60666     ,36-6066772
2009,0000067959,5,          ,                              ,                         ,  ,01,0000117975,0,ST. JEANS CREDIT UNION        ,370 HIGHLAND AVENUE                     ,SALEM                    ,MA,01970     ,04-1801520
2009,0000067970,5,          ,                              ,                         ,  ,03,0000118170,0,BOWATER EMPLOYEES CREDIT UNION,P. O. BOX 37309                         ,CALHOUN                  ,TN,37309     ,62-0553259
2009,0000067972,5,          ,                              ,                         ,  ,03,0000187844,0,CORNERSTONE FINANCIAL CREDIT U,1701 21ST AVE SOUTH                     ,NASHVILLE                ,TN,37212     ,62-0575774
2009,0000067982,5,          ,                              ,                         ,  ,03,0000146599,0,OLD HICKORY CREDIT UNION      ,P.O. BOX 431                            ,OLD HICKORY              ,TN,37138     ,62-6040210
2009,0000067984,5,          ,                              ,                         ,  ,01,0000282713,0,BRIDGEWATER CREDIT UNION      ,75 MAIN STREET                          ,BRIDGEWATER              ,MA,02324-0610,04-2030899
2009,0000067993,5,          ,                              ,                         ,  ,01,0000162791,0,FIVE COUNTY CREDIT UNION      ,PO BOX 598                              ,BATH                     ,ME,04530     ,01-0261795
2009,0000067994,5,          ,                              ,                         ,  ,01,0000113158,0,INDUSTRIAL CREDIT UNION       ,1 LIBERTY SQUARE                        ,BOSTON                   ,MA,02109     ,04-1470910
2009,0000068021,5,          ,                              ,                         ,  ,04,0000253972,0,COMMUNITY RESOURCE CREDIT UNIO,2900 DECKER DRIVE                       ,BAYTOWN                  ,TX,77520     ,74-1109927
2009,0000068038,5,          ,                              ,                         ,  ,01,0000194330,0,EVERGREEN CREDIT UNION        ,PO BOX 1038                             ,PORTLAND                 ,ME,04103-1038,01-0216328
2009,0000068042,5,          ,                              ,                         ,  ,03,0000069639,0,POWERNET CREDIT UNION         ,5619 HARNEY RD                          ,TAMPA                    ,FL,33610     ,59-1262972
2009,0000068046,5,          ,                              ,                         ,  ,01,0000080688,0,CAMBRIDGE PORTUGUESE CREDIT UN,493 SOMERVILLE AVENUE                   ,SOMERVILLE               ,MA,02143     ,04-1144988
2009,0000068048,5,          ,                              ,                         ,  ,01,0000357158,0,CRESCENT CREDIT UNION         ,P.O. BOX 4290                           ,BROCKTON                 ,MA,02303-4290,04-1217290
2009,0000068053,5,          ,                              ,                         ,  ,05,0000612548,0,SIERRA CENTRAL CREDIT UNION   ,729 COLUSA AVENUE                       ,YUBA CITY                ,CA,95991     ,94-1484851
2009,0000068057,5,          ,                              ,                         ,  ,01,0000114146,0,GRAFTON SUBURBAN CREDIT UNION ,86 WORCESTER STREET                     ,NORTH GRAFTON            ,MA,01536     ,04-2393313
2009,0000068061,5,          ,                              ,                         ,  ,05,0000168933,0,CATHOLIC CREDIT UNION         ,110 N 5TH AVE                           ,YAKIMA                   ,WA,98902     ,91-6049071
2009,0000068062,5,          ,                              ,                         ,  ,05,0000240471,0,AMERICAS CHRISTIAN CU         ,2100 E ROUTE 66 STE 100                 ,GLENDORA                 ,CA,91740     ,95-2030824
2009,0000068084,5,          ,                              ,                         ,  ,03,0000331007,0,FIRST SOUTH CREDIT UNION      ,6471 STAGE RD                           ,BARTLETT                 ,TN,38134     ,62-0579508
2009,0000068085,5,          ,                              ,                         ,  ,03,0000704935,0,KNOXVILLE TVA EMPLOYEES C. U. ,301 WALL AVENUE                         ,KNOXVILLE                ,TN,37901     ,62-0263105
2009,0000068095,5,          ,                              ,                         ,  ,03,0002044273,0,EASTMAN CREDIT UNION          ,P O  BOX 1989                           ,KINGSPORT                ,TN,37662     ,62-6039479
2009,0000068104,5,          ,                              ,                         ,  ,03,0000061972,0,KINGSPORT PRESS CREDIT UNION  ,528 W CENTER STREET                     ,KINGSPORT                ,TN,37660     ,62-6041453
2009,0000068137,5,          ,                              ,                         ,  ,01,0000169735,0,MASS BAY CREDIT UNINO         ,147 WEST FOURTH STREET                  ,SOUTH BOSTON             ,MA,02127-9810,04-1104060
2009,0000068148,5,          ,                              ,                         ,  ,03,0000046035,0,ELECTRIC SERVICE CREDIT UNION ,1214 CHURCH ST STE 100                  ,NASHVILLE                ,TN,37246     ,62-6040513
2009,0000068185,5,          ,                              ,                         ,  ,03,0000068406,0,HOPE COMMUNITY CREDIT UNION   ,4 OLD RIVER PLACE                       ,JACKSON                  ,MS,39202     ,64-0865228
2009,0000068186,5,          ,                              ,                         ,  ,05,0000757693,0,COLUMBIA CREDIT UNION         ,P.O. BOX 324                            ,VANCOUVER                ,WA,98666     ,91-0617775
2009,0000068187,5,          ,                              ,                         ,  ,04,0001357964,0,BAXTER CREDIT UNION           ,340 N MILWAUKEE AVE                     ,VERNON HILLS             ,IL,60061     ,23-7250155
2009,0000068196,5,          ,                              ,                         ,  ,05,0000452068,0,RED CANOE CREDIT UNION        ,1418 15TH AVENUE                        ,LONGVIEW                 ,WA,98632     ,91-0565155
2009,0000068203,5,          ,                              ,                         ,  ,05,0001138619,0,SPOKANE TEACHERS CREDIT UNION ,106 W NORA AVE                          ,SPOKANE                  ,WA,99205     ,91-0565128
2009,0000068206,5,          ,                              ,                         ,  ,05,0000077776,0,UNITED HEALTH SERVICES CU     ,613 S WASHINGTON ST                     ,SPOKANE                  ,WA,99204     ,91-6034751
2009,0000068210,5,          ,                              ,                         ,  ,01,0000337197,0,TRIANGLE CREDIT UNION         ,33 FRANKLIN STREET                      ,NASHUA                   ,NH,03064     ,02-0223137
2009,0000068214,5,          ,                              ,                         ,  ,04,0000082047,0,NORTHSTAR CREDIT UNION        ,3S555 WINFIELD RD                       ,WARRENVILLE              ,IL,60555     ,23-7113418
2009,0000068215,5,          ,                              ,                         ,  ,04,0000504801,0,CORPORATE AMERICA FAMILY CU   ,2445 ALFT LANE                          ,ELGIN                    ,IL,60124     ,36-0760135
2009,0000068219,5,          ,                              ,                         ,  ,01,0000642746,0,NORTHEAST CREDIT UNION        ,100 BORTHWICK AVENUE                    ,PORTSMOUTH               ,NH,03801     ,02-0222930
2009,0000068222,5,          ,                              ,                         ,  ,05,0000039830,0,MILL TOWN CREDIT UNION        ,2516 WEST MARINE VIEW DRIVE             ,EVERETT                  ,WA,98201     ,91-0417045
2009,0000068223,5,          ,                              ,                         ,  ,05,0000327412,0,QUALSTAR CREDIT UNION         ,PO BOX 96730                            ,BELLEVUE                 ,WA,98009     ,91-6035907
2009,0000068225,5,          ,                              ,                         ,  ,03,0000245594,0,TECH CREDIT UNION             ,1583 E 85TH AVENUE                      ,MERRILLVILLE             ,IN,46410     ,35-0885375
2009,0000068227,5,          ,                              ,                         ,  ,01,0000173754,0,WESTSTAR CREDIT UNION         ,8395 W SUNSET RD STE 200                ,LAS VEGAS                ,NV,89113     ,88-0132649
2009,0000068229,5,          ,                              ,                         ,  ,05,0000059253,0,TACOMA LONGSHOREMEN CU        ,3602 ALEXANDER AVENUE                   ,TACOMA                   ,WA,98424-1110,91-0760837
2009,0000068237,5,          ,                              ,                         ,  ,05,0000365892,0,GLOBAL CREDIT UNION           ,1520 W THIRD AVE                        ,SPOKANE                  ,WA,99201     ,91-0620799
2009,0000068239,5,          ,                              ,                         ,  ,05,0000627610,0,HAPO CCU MORTGAGE DIVISION    ,4 NORTH UNION STREET                    ,KENNEWICK                ,WA,99336     ,94-0618247
