Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2008,0000061865,5,          ,                              ,                         ,  ,04,0000202680,0,FIRST SERVICE CREDIT UNION    ,9621 W. SAM HOUSTON PKWY. N.            ,HOUSTON                  ,TX,77064     ,74-6046840
2008,0000061879,5,          ,                              ,                         ,  ,01,0000060433,0,T & I CREDIT UNION            ,600 N MAIN ST                           ,CLAWSON                  ,MI,48017     ,38-1506104
2008,0000061908,5,          ,                              ,                         ,  ,01,0000165797,0,CASE CREDIT UNION             ,4316 S PENNSYLVANIA AVE                 ,LANSING                  ,MI,48910     ,38-0745805
2008,0000061909,5,          ,                              ,                         ,  ,01,0000054007,0,FAMILY FIRST CREDIT UNION     ,1011 N. MICHIGAN                        ,SAGINAW                  ,MI,48602     ,38-1341100
2008,0000061922,5,          ,                              ,                         ,  ,05,0000079315,0,CREDIT UNION ONE              ,PO BOX 1030                             ,WEST JORDAN              ,UT,84084     ,87-6118746
2008,0000061929,5,          ,                              ,                         ,  ,03,0000075215,0,WELCOME FEDERAL CREDIT UNION  ,3030 CORNWALLIS ROAD                    ,RESEARCH TRIANGLE PARK   ,NC,27709-3398,56-1066152
2008,0000061936,5,          ,                              ,                         ,  ,04,0000121448,0,ENERGY CAPITAL CREDIT UNION   ,18540 NORTHWEST FWY                     ,HOUSTON                  ,TX,77065     ,74-1110016
2008,0000061938,5,          ,                              ,                         ,  ,03,0000045216,0,CAROLINA MOUNTAINS CREDIT UNIO,PO BOX 727                              ,PENROSE                  ,NC,28766     ,56-1067760
2008,0000061985,5,          ,                              ,                         ,  ,01,0000063817,0,PARKSIDE CREDIT UNION         ,36525 PLYMOUTH RD                       ,LIVONIA                  ,MI,48150     ,38-1485730
2008,0000061995,5,          ,                              ,                         ,  ,01,0000073416,0,SUNRISE FAMILY CREDIT UNION   ,404 S. EUCLID AVENUE                    ,BAY CITY                 ,MI,48706     ,38-1642684
2008,0000062005,5,          ,                              ,                         ,  ,01,0000898332,0,MELROSE CREDIT UNION          ,139-30 QUEENS BLVD                      ,BRIARWOOD                ,NY,11435     ,13-1739819
2008,0000062008,5,          ,                              ,                         ,  ,01,0000048589,0,EDUCATION PLUS CREDIT UNION   ,15470 S TELEGRAPH                       ,MONROE                   ,MI,48161     ,38-1680025
2008,0000062018,5,          ,                              ,                         ,  ,04,0000040742,0,ASCENSION CREDIT UNION        ,PO BOX 248                              ,GONZALES                 ,LA,70707     ,72-0828054
2008,0000062026,5,          ,                              ,                         ,  ,03,0000107193,0,MEMBERS CHOICE CREDIT UNION   ,145 RUSSELL RD                          ,ASHLAND                  ,KY,41101     ,61-6029190
2008,0000062027,5,          ,                              ,                         ,  ,01,0000045371,0,COMMUNITY SCHOOLS CREDIT UNION,1888 E SHERMAN                          ,MUSKEGON                 ,MI,49444     ,38-1562639
2008,0000062029,5,          ,                              ,                         ,  ,01,0000055824,0,COMMUNITY DRIVEN CREDIT UNION ,5397 W MICHIGAN AVE                     ,YPSILANTI                ,MI,48197-4900,38-1603784
2008,0000062031,5,          ,                              ,                         ,  ,04,0000109939,0,HUTCHINSON CREDIT UNION       ,900 E 23RD                              ,HUTCHINSON               ,KS,67502     ,48-0612011
2008,0000062047,5,          ,                              ,                         ,  ,01,0000702789,0,DETROIT EDISON CREDIT UNION   ,ONE ENEGRY PLAZA  SUITE 2155            ,DETROIT                  ,MI,48226-1026,38-1250516
2008,0000062049,5,          ,                              ,                         ,  ,01,0000839762,0,MICHIGAN SCHOOLS AND GOVERNMEN,40400 GARFIELD ROAD                     ,CLINTON TOWNSHIP         ,MI,48038     ,38-1629793
2008,0000062066,5,          ,                              ,                         ,  ,01,0000074029,0,HARBORLIGHT CREDIT UNION      ,2151 COGSWELL DRIVE                     ,WHITEHALL                ,MI,49461     ,38-1627377
2008,0000062072,5,          ,                              ,                         ,  ,01,0000082172,0,UNITED EDUCATIONAL CREDIT UNIO,115 RIVERSIDE DR                        ,BATTLE CREEK             ,MI,49015     ,38-1480245
2008,0000062087,5,          ,                              ,                         ,  ,01,0000042330,0,AMALGAMATED CREDIT UNION      ,5685 SHATTUCK                           ,SAGINAW                  ,MI,48603     ,38-1516865
2008,0000062092,5,          ,                              ,                         ,  ,05,0000080046,0,MUSICIANS' INTERGUILD CU      ,818 N VINE ST. STE. 200                 ,HOLLYWOOD                ,CA,90038     ,95-2052566
2008,0000062096,5,          ,                              ,                         ,  ,01,0000040912,0,FEDCOM CREDIT UNION           ,150 ANN ST NW                           ,GRAND RAPIDS             ,MI,49505     ,38-0592915
2008,0000062101,5,          ,                              ,                         ,  ,01,0000071310,0,EDUCATION FIRST CREDIT UNION  ,14170 PENNSYLVANIA AVE                  ,SOUTHGATE                ,MI,48195     ,38-1550532
2008,0000062123,5,          ,                              ,                         ,  ,01,0000040792,0,RIVER VALLEY CREDIT UNION     ,PO BOX 493                              ,ADA                      ,MI,49301     ,38-6119310
2008,0000062141,5,          ,                              ,                         ,  ,01,0000257837,0,TEAM ONE CREDIT UNION         ,4075 MCCARTY RD                         ,SAGINAW                  ,MI,48603     ,38-6066199
2008,0000062155,5,          ,                              ,                         ,  ,01,0000057438,0,POST COMMUNITY CREDIT UNION   ,240 CLIFF ST                            ,BATTLE CREEK             ,MI,49014     ,38-1222565
2008,0000062160,5,          ,                              ,                         ,  ,01,0000136343,0,MARSHALL COMMUNITY CREDIT UNIO,839 W GREEN ST                          ,MARSHALL                 ,MI,49068     ,38-1444840
2008,0000062169,5,          ,                              ,                         ,  ,01,0000048164,0,MICHIGAN ONE COMMUNITY CREDIT ,510 S DEXTER ST                         ,IONIA                    ,MI,48846     ,38-1624824
2008,0000062170,5,          ,                              ,                         ,  ,01,0000065109,0,LAKES COMMUNITY CREDIT UNION  ,350 N. PARK BLVD                        ,LAKE ORION               ,MI,48361     ,38-0936455
2008,0000062172,5,          ,                              ,                         ,  ,01,0000233399,0,CONSUMERS CREDIT UNION        ,PO BOX 525                              ,OSHTEMO                  ,MI,49077     ,38-1438667
2008,0000062217,5,          ,                              ,                         ,  ,01,0000045293,0,AAC CREDIT UNION              ,17228 VAN WAGONER ROAD                  ,SPRING LAKE              ,MI,49456     ,38-0299643
2008,0000062228,5,          ,                              ,                         ,  ,03,0000055814,0,GREATER KENTUCKY CREDIT UNION ,1001 RED MILE RD                        ,LEXINGTON                ,KY,40504     ,61-6026508
2008,0000062236,5,          ,                              ,                         ,  ,01,0000446244,0,TELCOM CREDIT UNION           ,44575 W. 12 MILE ROAD                   ,NOVI                     ,MI,48377     ,38-1093900
2008,0000062243,5,          ,                              ,                         ,  ,01,0000083796,0,MY PERSONAL CREDIT UNION      ,1414 BURTON SW                          ,WYOMING                  ,MI,49509     ,38-1907619
2008,0000062245,5,          ,                              ,                         ,  ,01,0000041905,0,TOTAL COMMUNITY CREDIT UNION  ,25155 GODDARD RD                        ,TAYLOR                   ,MI,48180     ,38-1644983
2008,0000062310,5,          ,                              ,                         ,  ,01,0000074049,0,EECU A COMMUNITY CREDIT UNION ,1425 PARNALL RD                         ,JACKSON                  ,MI,49201     ,38-1681122
2008,0000062317,5,          ,                              ,                         ,  ,01,0000080971,0,RIVERS EDGE COMMUNITY CU      ,7240 PARK                               ,ALLEN PARK               ,MI,48101     ,38-1420780
2008,0000062322,5,          ,                              ,                         ,  ,04,0000319909,0,OKLAHOMA CENTRAL CREDIT UNION ,11335 EAST 41ST STREET                  ,TULSA                    ,OK,74146     ,73-0731221
2008,0000062323,5,          ,                              ,                         ,  ,05,0000138304,0,E-CENTRAL CREDIT UNION        ,990 S. FAIR OAKS AVE                    ,PASADENA                 ,CA,91105     ,95-1442156
2008,0000062340,5,          ,                              ,                         ,  ,01,0000073031,0,GRAND VALLEY CO-OP CR UNION   ,3767 SPARKS DRIVE S.E.                  ,GRAND RAPIDS             ,MI,49546     ,38-1878763
2008,0000062347,5,          ,                              ,                         ,  ,01,0000084520,0,WEST MICHIGAN CREDIT UNION    ,1319 FRONT ST NW                        ,GRAND RAPIDS             ,MI,49504     ,38-1544138
2008,0000062352,5,          ,                              ,                         ,  ,03,0000108216,0,CES CREDIT UNION              ,PO BOX 631                              ,MOUNT VERNON             ,OH,43050     ,31-4400124
2008,0000062393,5,          ,                              ,                         ,  ,01,0000043876,0,MEIJER CREDIT UNION           ,2410 GAYNOR AVE NW                      ,GRAND RAPIDS             ,MI,49544     ,38-1629407
2008,0000062417,5,          ,                              ,                         ,  ,03,0000103179,0,CENTRAL CREDIT UNION OF FL    ,6200 NORTH W STREET                     ,PENSACOLA                ,FL,32505     ,59-1009534
2008,0000062422,5,          ,                              ,                         ,  ,05,0000040817,0,METRUM COMMUNITY CREDIT UNION ,6980 S HOLLY CIR                        ,CENTENNIAL               ,CO,80112     ,84-0630822
2008,0000062426,5,          ,                              ,                         ,  ,01,0000290976,0,CO-OP SERVICES CREDIT UNION   ,29550 FIVE MILE                         ,LIVONIA                  ,MI,48154     ,38-1569911
2008,0000062474,5,          ,                              ,                         ,  ,02,0000591946,0,DUPONT COMMUNITY CREDIT UNION ,PO BOX 1365                             ,WAYNESBORO               ,VA,22980     ,54-0662923
2008,0000062484,5,          ,                              ,                         ,  ,03,0000081568,0,SERVICE ONE CREDIT UNION  INC.,PO BOX 51770                            ,BOWLING GREEN            ,KY,42102-6770,61-6034178
2008,0000062504,5,          ,                              ,                         ,  ,02,0000358962,0,UVA COMMUNITY CREDIT UNION    ,3300 BERKMAR DRIVE                      ,CHARLOTTESVILLE          ,VA,22901     ,54-0674170
2008,0000062509,5,          ,                              ,                         ,  ,04,0000627779,0,FIRSTMARK CREDIT UNION        ,P.O. BOX 701650                         ,SAN ANTONIO              ,TX,78270-0178,74-0879805
2008,0000062513,5,          ,                              ,                         ,  ,04,0000076436,0,OAK TRUST CREDIT UNION        ,1S450 SUMMIT AVENUE                     ,OAKBROOK TERRACE         ,IL,60181     ,36-6111536
2008,0000062514,5,          ,                              ,                         ,  ,01,0001285200,0,LAKE MICHIGAN CREDIT UNION    ,PO BOX 2848                             ,GRAND RAPIDS             ,MI,49501     ,38-1315360
2008,0000062562,5,          ,                              ,                         ,  ,01,0000764137,0,CREDIT UNION ONE              ,400 E 9 MILE RD                         ,FERNDALE                 ,MI,48220     ,38-0536242
2008,0000062568,5,          ,                              ,                         ,  ,04,0000315709,0,FAA CREDIT UNION              ,P.O. BOX 26406                          ,OKLAHOMA CITY            ,OK,73126     ,73-0564572
2008,0000062573,5,          ,                              ,                         ,  ,05,0000102599,0,RIO GRANDE CREDIT UNION       ,1401 SAN PEDRO NE                       ,ALBUQUERQUE              ,NM,87110     ,85-0116621
2008,0000062574,5,          ,                              ,                         ,  ,05,0000159104,0,BOULDER VALLEY CREDIT UNION   ,5505 ARAPAHOE AVE                       ,BOULDER                  ,CO,80303     ,84-0500890
2008,0000062590,5,          ,                              ,                         ,  ,04,0000091926,0,ELECTRO SAVINGS CREDIT UNION  ,1805 CRAIGSHIRE RD                      ,SAINT LOUIS              ,MO,63146     ,43-0605018
2008,0000062598,5,          ,                              ,                         ,  ,04,0000041126,0,EMPLOYMENT SECURITY CREDIT UNI,PO BOX 1828                             ,JEFFERSON CITY           ,MO,65102-1828,44-0524890
2008,0000062604,5,          ,                              ,                         ,  ,05,0008123814,0,BOEING EMPLOYEES' CREDIT UNION,12770 GATEWAY DR                        ,TUKWILA                  ,WA,98168     ,91-0219435
2008,0000062628,5,          ,                              ,                         ,  ,03,0000047674,0,COMMUNITY ONE CREDIT UNION    ,6583 FRANK AVE NW                       ,NORTH CANTON             ,OH,44720     ,34-0130830
2008,0000062630,5,          ,                              ,                         ,  ,01,0000072628,0,GOOD SHEPHERD CREDIT UNION    ,22170 ALLEN ROAD                        ,WOODHAVEN                ,MI,48183     ,38-1603612
2008,0000062641,5,          ,                              ,                         ,  ,05,0000308946,0,SACRAMENTO CREDIT UNION       ,800 H STREET   PO BOX 2351              ,SACRAMENTO               ,CA,95814     ,94-1530642
2008,0000062659,5,          ,                              ,                         ,  ,05,0000497922,0,ADVANTIS CREDIT UNION         ,3010 SE BELMONT                         ,PORTLAND                 ,OR,97214     ,93-0251640
2008,0000062665,5,          ,                              ,                         ,  ,05,0000181330,0,CENTRAL WILLAMETTE COMM CU    ,645 WAVERLY DR SE                       ,ALBANY                   ,OR,97322     ,93-0496543
2008,0000062710,5,          ,                              ,                         ,  ,04,0000126567,0,PELICAN STATE CREDIT UNION    ,11585 LAKE SHERWOOD AVE N               ,BATON ROUGE              ,LA,70816     ,72-0498240
2008,0000062715,5,          ,                              ,                         ,  ,04,0000910455,0,ANHEUSER-BUSCH EMPLOYEES CU   ,1001 LYNCH STREET                       ,ST. LOUIS                ,MO,63118     ,43-0160998
2008,0000062716,5,          ,                              ,                         ,  ,04,0000041498,0,FIRSTMISSOURI CREDIT UNION    ,1690 LEMAY FERRY RD                     ,ST. LOUIS                ,MO,63125     ,43-0492167
2008,0000062728,5,          ,                              ,                         ,  ,03,0001513675,0,APCO EMPLOYEES CREDIT UNION   ,1608 7TH AVENUE NORTH                   ,BIRMINGHAM               ,AL,35203     ,63-0328360
2008,0000062736,5,          ,                              ,                         ,  ,05,0000663377,0,SAN MATEO CREDIT UNION        ,411 MIDDLEFIELD ROAD                    ,REDWOOD CITY             ,CA,94063     ,94-1231186
2008,0000062745,5,          ,                              ,                         ,  ,05,0002540789,0,ONPOINT COMMUNITY CREDIT UNION,2701 NW VAUGHN ST #800                  ,PORTLAND                 ,OR,97210     ,93-0257765
2008,0000062750,5,          ,                              ,                         ,  ,02,0000098709,0,FIRST JERSEY CREDIT UNION     ,ONE CORPORATE DRIVE                     ,WAYNE                    ,NJ,07470     ,22-0766924
2008,0000062755,5,          ,                              ,                         ,  ,05,0000117976,0,COLORADO SPRINGS CREDIT UNION ,2735 DUBLIN BLVD                        ,COLORADO SPRINGS         ,CO,80918     ,84-0485197
2008,0000062756,5,          ,                              ,                         ,  ,04,0000044156,0,SOUTHWEST LA CREDIT UNION     ,4056 RYAN STREET                        ,LAKE CHARLES             ,LA,70605     ,72-0454922
2008,0000062776,5,          ,                              ,                         ,  ,05,0000211457,0,SOOPER CREDIT UNION           ,5590 WEST EVANS AVENUE                  ,DENVER                   ,CO,80227     ,84-0419976
2008,0000062799,5,          ,                              ,                         ,  ,05,0001002667,0,ALTURA CREDIT UNION           ,2847 CAMPUS PARKWAY                     ,RIVERSIDE                ,CA,92507     ,95-2023588
2008,0000062801,5,          ,                              ,                         ,  ,04,0000105947,0,WEST COMMUNITY CREDIT UNION   ,4161 HIGHWAY K                          ,O'FALLON                 ,MO,63368     ,43-0603999
2008,0000062808,5,          ,                              ,                         ,  ,04,0000062418,0,DEPT OF CORRECTIONS CREDIT UNI,P O BOX 4789                            ,BATON ROUGE              ,LA,70821     ,72-6019416
2008,0000062812,5,          ,                              ,                         ,  ,04,0000089227,0,KC POLICE CREDIT UNION        ,2800 E 14TH STREET                      ,KANSAS CITY              ,MO,64127     ,44-0526700
2008,0000062829,5,          ,                              ,                         ,  ,04,0000049439,0,AFFINITY CREDIT UNION         ,475 NW HOFFAMN LANE                     ,DES MOINES               ,IA,50313     ,42-0794732
2008,0000062847,5,          ,                              ,                         ,  ,04,0000040483,0,NORTHWOODS CREDIT UNION       ,PO BOX 190                              ,CLOQUET                  ,MN,55720     ,41-0653148
2008,0000062848,5,          ,                              ,                         ,  ,03,0000398866,0,TELHIO CREDIT UNION           ,96 N FOURTH ST                          ,COLUMBUS                 ,OH,43125     ,31-4154280
2008,0000062872,5,          ,                              ,                         ,  ,04,0000087855,0,FIRST ALLIANCE CREDIT UNION   ,320 ALLIANCE PLACE NE                   ,ROCHESTER                ,MN,55906     ,41-0429399
2008,0000062881,5,          ,                              ,                         ,  ,05,0000416916,0,ARIZONA CENTRAL CREDIT UNION  ,2020 N. CENTRAL AVE. SUITE 800          ,PHOENIX                  ,AZ,85004     ,86-0098350
2008,0000062882,5,          ,                              ,                         ,  ,01,0001015639,0,NAVIGANT CREDIT UNION         ,1005 DOUGLAS PIKE                       ,SMITHFIELD               ,RI,02917-1206,05-0125860
2008,0000062897,5,          ,                              ,                         ,  ,04,0000071023,0,ASSEMBLIES OF GOD CREDIT UNION,1535 N CAMPBELL AVE                     ,SPRINGFIELD              ,MO,65803     ,44-0599527
2008,0000062903,5,          ,                              ,                         ,  ,05,0000196466,0,EAGLE LEGACY CREDIT UNION     ,6221 SHERIDAN BLVD                      ,ARVADA                   ,CO,80003     ,84-0187935
2008,0000062905,5,          ,                              ,                         ,  ,04,0000191882,0,BEVERLY PETTUS                ,6300 S LINDBERGH                        ,ST LOUIS                 ,MO,63123     ,43-0496315
2008,0000062918,5,          ,                              ,                         ,  ,04,0000115987,0,MEMBERS1ST COMMUNITY CREDIT UN,910 S 12TH AVE                          ,MARSHALLTOWN             ,IA,50158     ,42-0894163
2008,0000062937,5,          ,                              ,                         ,  ,05,0000159906,0,TEMPE SCHOOLS CREDIT UNION    ,2800 S MILL AVE                         ,TEMPE                    ,AZ,85282     ,86-0133773
2008,0000062965,5,          ,                              ,                         ,  ,04,0000063254,0,FINANCIAL PLUS CREDIT UNION   ,1831 25TH ST                            ,WEST DES MOINES          ,IA,50266     ,42-0802188
2008,0000062969,5,          ,                              ,                         ,  ,04,0000457883,0,COLLINS COMMUNITY CREDIT UNION,1150 42ND STREET NE                     ,CEDAR RAPIDS             ,IA,52402     ,42-0190489
2008,0000062978,5,          ,                              ,                         ,  ,04,0000480116,0,POSTAL CREDIT UNION           ,2401 N. MCKNIGHT RD                     ,NORTH ST. PAUL           ,MN,55109     ,41-0519270
2008,0000063004,5,          ,                              ,                         ,  ,01,0000217825,0,BERRIEN TEACHERS CREDIT UNION ,2920 LAKEVIEW                           ,SAINT JOSEPH             ,MI,49085     ,38-1231023
2008,0000063020,5,          ,                              ,                         ,  ,03,0000094683,0,SUMMIT CREDIT UNION           ,8210 WEST MARKET STREET                 ,GREENSBORO               ,NC,27409     ,56-0432082
2008,0000063057,5,          ,                              ,                         ,  ,03,0000386546,0,LISTERHILL CREDIT UNION       ,P O BOX 566                             ,SHEFFIELD                ,AL,35660     ,63-0333902
2008,0000063064,5,          ,                              ,                         ,  ,04,0000059307,0,SPIRIT OF ST LOUIS CREDIT UNIO,1467 W 5TH STREET                       ,EUREKA                   ,MO,63025     ,43-0347730
2008,0000063100,5,          ,                              ,                         ,  ,03,0000043585,0,CHAMPION CREDIT UNION  INC    ,4140 WEST LASKEY ROAD                   ,TOLEDO                   ,OH,43623-3758,34-4407085
2008,0000063116,5,          ,                              ,                         ,  ,04,0000083141,0,TELCOMM CREDIT UNION          ,2155 E SUNSHINE                         ,SPRINGFIELD              ,MO,65804     ,44-0538278
2008,0000063122,5,          ,                              ,                         ,  ,05,0000044247,0,WELD SCHOOLS CREDIT UNION     ,2555 47TH AVENUE                        ,GREELEY                  ,CO,80634     ,84-0526693
2008,0000063133,5,          ,                              ,                         ,  ,01,0000159049,0,UNIVERSITY CREDIT UNION       ,RANGELEY RD                             ,ORONO                    ,ME,04469     ,01-6028792
2008,0000063189,5,          ,                              ,                         ,  ,04,0000048792,0,WHITE EAGLE CREDIT UNION      ,2830 OHIO ST.                           ,AUGUSTA                  ,KS,67010     ,48-0126615
2008,0000063194,5,          ,                              ,                         ,  ,05,0000622612,0,IDAHO CENTRAL CREDIT UNION    ,PO BOX 2469                             ,POCATELLO                ,ID,83206-2469,82-0217065
2008,0000063196,5,          ,                              ,                         ,  ,05,0000784083,0,SELCO COMMUNITY CREDIT UNION  ,PO BOX 7487                             ,EUGENE                   ,OR,97401-0487,93-0163693
2008,0000063198,5,          ,                              ,                         ,  ,05,0000065848,0,SUMMIT CREDIT UNION           ,1111 24TH STREET WEST                   ,BILLINGS                 ,MT,59102     ,81-0283880
2008,0000063201,5,          ,                              ,                         ,  ,04,0000083209,0,FRONTIER COMMUNITY CREDIT UNIO,PO BOX 3032                             ,FT LEAVENWORTH           ,KS,66027     ,48-0663659
2008,0000063218,5,          ,                              ,                         ,  ,04,0000057212,0,TELCO TRIAD COMM CREDIT UNION ,1420 TRI VIEW AVE                       ,SIOUX CITY               ,IA,51103     ,42-0678833
2008,0000063237,5,          ,                              ,                         ,  ,05,0000056970,0,MONTANA FIRST CREDIT UNION    ,2330 S RESERVE ST                       ,MISSOULA                 ,MT,59801     ,81-0262293
2008,0000063250,5,          ,                              ,                         ,  ,04,0000168124,0,ALLEGIANCE CREDIT UNION       ,4235 N. MERIDIAN                        ,OKLAHOMA CITY            ,OK,73112     ,73-0727707
2008,0000063262,5,          ,                              ,                         ,  ,03,0000056714,0,BAY CREDIT UNION              ,601 HIGHWAY 231                         ,PANAMA CITY              ,FL,32405-0000,59-0690964
2008,0000063268,5,          ,                              ,                         ,  ,04,0000145490,0,ASCENTRA CREDIT UNION         ,PO BOX 1107                             ,BETTENDORF               ,IA,52722-0019,42-0747751
2008,0000063272,5,          ,                              ,                         ,  ,01,0000205673,0,GRANITE STATE CREDIT UNION    ,PO BOX 6420                             ,MANCHESTER               ,NH,03108-6420,02-0227484
2008,0000063283,5,          ,                              ,                         ,  ,04,0000518963,0,BOEING WICHITA CREDIT UNION   ,8710 E 32ND ST NORTH                    ,WICHITA                  ,KS,67226     ,48-0570799
2008,0000063289,5,          ,                              ,                         ,  ,01,0000103488,0,MOTOR CITY CO-OP CREDIT UNION ,37321 GARFIELD ROAD                     ,CLINTON TOWNSHIP         ,MI,48063-2052,38-1422002
2008,0000063295,5,          ,                              ,                         ,  ,03,0000041289,0,ALABAMA 1ST CAPITAL CU        ,1000 JACK WARNER PKWY NE                ,TUSCALOOSA               ,AL,35404     ,63-0353728
2008,0000063300,5,          ,                              ,                         ,  ,04,0000118868,0,CESSNA EMPLOYEES CREDIT UNION ,PO BOX 7704                             ,WICHITA                  ,KS,67277     ,48-6107341
2008,0000063307,5,          ,                              ,                         ,  ,03,0000048283,0,NEW HORIZONS CREDIT UNION  INC,637 VINE STREET                         ,CINCINNATI               ,OH,45202     ,31-6030845
2008,0000063315,5,          ,                              ,                         ,  ,05,0000190054,0,NW PRIORITY CREDIT UNION      ,12630 SE DIVISION                       ,PORTLAND                 ,OR,97236-3132,93-0323668
2008,0000063342,5,          ,                              ,                         ,  ,01,0000081484,0,STERLING VAN DYKE CREDIT UNION,39139 MOUND RD                          ,STERLING HGTS            ,MI,48310     ,38-1406340
2008,0000063373,5,          ,                              ,                         ,  ,05,0000032855,0,SONOMA COUNTY GRANGE C.U.     ,304 SUTTON PLACE                        ,SANTA ROSA               ,CA,95407-8149,94-1214770
2008,0000063375,5,          ,                              ,                         ,  ,03,0000047081,0,BAY AREA CREDIT UNION  INC.   ,4202 NAVARRE AVENUE                     ,OREGON                   ,OH,43616     ,34-4360015
2008,0000063389,5,          ,                              ,                         ,  ,04,0000041054,0,COMMUNITY FINANCIAL CREDIT UN ,1202 E WALNUT LAWN                      ,SPRINGFIELD              ,MO,65804     ,44-0444090
2008,0000063411,5,          ,                              ,                         ,  ,04,0000050408,0,CU COMMUNITY CREDIT UNION     ,818 N BENTON AVE                        ,SPRINGFIELD              ,MO,65802     ,44-0443995
2008,0000063425,5,          ,                              ,                         ,  ,03,0000062821,0,CAROLINA POSTAL CREDIT UNION  ,3601 MULBERRY CHURCH ROAD               ,CHARLOTTE                ,NC,28208     ,56-0602721
2008,0000063440,5,          ,                              ,                         ,  ,05,0000716205,0,UNITUS COMMUNITY CREDIT UNION ,1300 SW SIXTH AVENUE                    ,PORTLAND                 ,OR,97201     ,93-0243503
2008,0000063447,5,          ,                              ,                         ,  ,01,0000042743,0,COMMUNITY CREDIT UNION        ,40 STANLET ST                           ,AUBURN                   ,ME,04210     ,01-0206603
2008,0000063458,5,          ,                              ,                         ,  ,04,0000047518,0,SOO LINE CREDIT UNION         ,460 FRANKLIN ST N PO BOX 232            ,GLENWOOD                 ,MN,56334     ,41-0547860
2008,0000063545,5,          ,                              ,                         ,  ,03,0000056878,0,TELCO COMMUNITY CREDIT UNION  ,712 NEW LEICESTER HWY                   ,ASHEVILLE                ,NC,28806     ,56-6047874
2008,0000063589,5,          ,                              ,                         ,  ,05,0000083435,0,JACOM CREDIT UNION            ,3037 W. JEFFERSON BLVD                  ,LOS ANGELES              ,CA,90018     ,95-1858171
2008,0000063597,5,          ,                              ,                         ,  ,04,0000097256,0,UNITED CREDIT UNION           ,802 E. BRECKENRIDGE  P.O. BOX 858       ,MEXICO                   ,MO,65265     ,43-0300770
2008,0000063602,5,          ,                              ,                         ,  ,04,0000154319,0,LINN AREA CREDIT UNION        ,3015 BLAIRS FERRY RD NE                 ,CEDAR RAPIDS             ,IA,52402     ,42-0173285
2008,0000063637,5,          ,                              ,                         ,  ,03,0000195214,0,NAVIGATOR CREDIT UNION        ,P O BOX 1647                            ,PASCAGOULA               ,MS,39568-1647,64-0179401
2008,0000063639,5,          ,                              ,                         ,  ,04,0000136608,0,MINNCO CREDIT UNION           ,235 WEST 1ST AVENUE                     ,CAMBRIDGE                ,MN,55008     ,41-0174775
2008,0000063648,5,          ,                              ,                         ,  ,02,0000077903,0,ERIE COMMUNITY CREDIT UNION   ,1129 STATE STREET                       ,ERIE                     ,PA,16501     ,25-1086321
2008,0000063716,5,          ,                              ,                         ,  ,04,0000103898,0,LAND OF LINCOLN CREDIT UNION  ,3130 E MOUND RD                         ,DECATUR                  ,IL,62526     ,37-0643547
2008,0000063755,5,          ,                              ,                         ,  ,05,0000108032,0,HAWAII CENTRAL CREDIT UNION   ,681 S KING STREET                       ,HONOLULU                 ,HI,96813     ,99-0085683
2008,0000063757,5,          ,                              ,                         ,  ,04,0000126997,0,LIBERTY FIRST CREDIT UNION    ,501 N 46TH STREET                       ,LINCOLN                  ,NE,68503     ,47-0116167
2008,0000063789,5,          ,                              ,                         ,  ,04,0000125337,0,ALLIANCE CREDIT UNION         ,575 RUDDER RD                           ,FENTON                   ,MO,63026     ,43-0658202
2008,0000063799,5,          ,                              ,                         ,  ,04,0000585535,0,MOTOROLA EMPLOYEES CREDIT UNIO,1205 E ALGONQUIN RD                     ,SCHAUMBURG               ,IL,60196     ,36-1508191
2008,0000063805,5,          ,                              ,                         ,  ,01,0000203603,0,CHRISTIAN FINANCIAL CU        ,18441 UTICA RD                          ,ROSEVILLE                ,MI,48066     ,38-1418180
2008,0000063819,5,          ,                              ,                         ,  ,05,0000083340,0,STATE CENTER CREDIT UNION     ,1515 E SHAW AVE                         ,FRESNO                   ,CA,93710     ,94-1493944
2008,0000063828,5,          ,                              ,                         ,  ,01,0000106796,0,CPORT CREDIT UNION            ,PO BOX 777                              ,PORTLAND                 ,ME,04104     ,01-0079380
2008,0000063829,5,          ,                              ,                         ,  ,01,0000625113,0,ST MARYS BANK                 ,200 BEDFORD ST                          ,MANCHESTER               ,NH,03101     ,02-0187930
2008,0000063832,5,          ,                              ,                         ,  ,05,0000798301,0,TRUWEST CREDIT UNION          ,1667 N PRIEST DRIVE                     ,TEMPE                    ,AZ,85281     ,86-6050959
2008,0000063834,5,          ,                              ,                         ,  ,03,0000055747,0,JEFFERSON COUNTY EMPLOYEES CU ,716 RICHARD ARRINGTON JR BLVD NORTH     ,BIRMINGHAM               ,AL,35203     ,63-0390327
2008,0000063932,5,          ,                              ,                         ,  ,04,0000312964,0,OLIN COMMUNITY CREDIT UNION   ,731 E BETHALTO DRIVE                    ,BETHALTO                 ,IL,62010     ,37-0580723
2008,0000063958,5,          ,                              ,                         ,  ,05,0000670350,0,1ST UNITED SERVICES CREDIT UNI,4695 CHABOT DRIVE  SUITE 200            ,PLEASANTON               ,CA,94588     ,94-0335800
